date,posDCR,powDCR,dectres,value,powUSD,posUSD
2020-06-16,1252.16,2505.32,0.0,417.38,39643.43,19813.8
2020-06-17,1338.21,2679.77,0.0,446.07,42373.6,21160.31
2020-06-18,1306.84,2614.9,0.0,435.61,39749.45,19865.45
2020-06-19,1105.17,2211.66,0.0,368.39,34153.85,17066.73
2020-06-20,1352.55,2706.35,0.0,450.85,41514.59,20747.71
2020-06-21,1345.38,2691.92,0.0,448.46,41002.79,20492.56
2020-06-22,1131.16,2263.25,0.0,377.05,35287.86,17636.68
2020-06-23,1094.92,2190.81,0.0,364.96,35212.9,17598.65
2020-06-24,1138.6,2278.24,0.0,379.53,35867.39,17925.51
2020-06-25,1481.15,2963.67,0.0,493.71,44891.6,22435.42
2020-06-26,1087.12,2175.18,0.0,362.37,32099.65,16042.89
2020-06-27,1445.65,2892.25,0.0,481.88,40619.24,20302.95
2020-06-28,1348.03,2697.21,0.0,449.34,38573.88,19278.71
2020-06-29,1387.08,2775.52,0.0,462.36,39598.62,19789.61
2020-06-30,1101.32,2203.95,0.0,367.1,31156.15,15568.82
2020-07-01,1307.21,2615.71,0.0,435.73,37372.0,18676.78
2020-07-02,1249.53,2500.34,0.0,416.51,35132.63,17557.32
2020-07-03,1277.04,2555.4,0.0,425.68,35017.08,17499.5
2020-07-04,1333.83,2668.72,0.0,444.61,37467.77,18726.44
2020-07-05,1255.74,2512.75,0.0,418.58,35417.12,17699.61
2020-07-06,1162.56,2326.15,0.0,387.52,34277.55,17131.19
2020-07-07,1293.9,2588.98,0.0,431.3,39067.35,19524.77
2020-07-08,1320.52,2642.32,0.0,440.17,40720.87,20350.57
2020-07-09,1105.76,2212.7,0.0,368.58,35592.24,17786.63
2020-07-10,1338.27,2677.96,0.0,446.09,41679.06,20828.48
2020-07-11,1302.77,2606.43,0.0,434.25,41108.17,20547.07
2020-07-12,1265.5,2532.05,0.0,421.83,39634.91,19809.23
2020-07-13,1275.26,2551.54,0.0,425.08,38142.29,19063.52
2020-07-14,1320.93,2643.19,0.0,440.29,40696.2,20337.86
2020-07-15,1354.02,2709.5,0.0,451.34,42470.27,21223.69
2020-07-16,1163.35,2327.9,0.0,387.78,35910.43,17945.96
2020-07-17,1220.46,2442.15,0.0,406.82,37040.64,18510.99
2020-07-18,1255.61,2512.08,0.0,418.53,38952.25,19469.46
2020-07-19,1193.22,2390.87,0.0,397.74,36694.08,18313.04
2020-07-20,1345.23,2691.74,0.0,448.41,41319.42,20649.89
2020-07-21,1229.25,2459.85,0.0,409.75,38205.01,19092.02
2020-07-22,1280.21,2561.8,0.0,426.73,41004.08,20491.0
2020-07-23,1234.52,2470.11,0.0,411.5,39139.14,19561.09
2020-07-24,1354.02,2709.22,0.0,451.34,41458.34,20720.14
2020-07-25,1066.69,2134.4,0.0,355.56,33045.2,16514.71
2020-07-26,1123.81,2248.62,0.0,374.6,33704.04,16844.53
2020-07-27,1446.28,2894.04,0.0,482.09,43597.65,21787.68
2020-07-28,1265.27,2532.35,0.0,421.75,38837.13,19404.68
2020-07-29,1266.15,2533.56,0.0,422.05,38652.97,19316.87
2020-07-30,1194.98,2391.09,0.0,398.32,37228.26,18605.34
2020-07-31,1175.65,2352.56,0.0,391.88,35970.89,17975.81
2020-08-01,1332.05,2665.77,0.0,444.01,45614.86,22793.14
2020-08-02,1272.3,2546.11,0.0,424.1,39902.56,19939.45
2020-08-03,1236.28,2473.97,0.0,412.09,41399.06,20687.73
2020-08-04,1100.96,2202.99,0.0,366.98,35919.9,17951.23
2020-08-05,1449.84,2901.12,0.0,483.26,48118.17,24047.14
2020-08-06,1196.2,2393.56,0.0,398.73,39551.72,19766.28
2020-08-07,1097.02,2195.52,0.0,365.67,35339.06,17657.62
2020-08-08,1327.56,2656.34,0.0,442.52,43404.36,21692.21
2020-08-09,1381.5,2764.38,0.0,460.5,45410.08,22693.71
2020-08-10,1199.68,2400.66,0.0,399.89,40057.63,20017.97
2020-08-11,1273.62,2548.25,0.0,424.54,40425.3,20204.64
2020-08-12,1147.48,2296.1,0.0,382.49,36443.85,18212.88
2020-08-13,1104.85,2210.96,0.0,368.28,36851.81,18415.41
2020-08-14,1040.47,2082.7,0.0,346.82,35614.19,17792.05
2020-08-15,1425.87,2853.16,0.0,475.29,47659.14,23817.71
2020-08-16,1413.69,2828.86,0.0,471.23,49330.07,24652.13
2020-08-17,1259.7,2520.76,0.0,419.9,44907.44,22441.6
2020-08-18,1260.57,2522.69,0.0,420.19,42767.24,21370.48
2020-08-19,1203.16,2407.54,0.0,401.05,40017.92,19998.82
2020-08-20,1377.15,2757.41,0.0,459.05,47344.23,23645.42
2020-08-21,1067.44,2136.1,0.0,355.81,37788.92,18883.67
2020-08-22,1300.59,2603.0,0.0,433.53,54649.21,27305.5
2020-08-23,1301.46,2603.98,0.0,433.82,50918.02,25448.64
2020-08-24,1207.51,2417.08,0.0,402.5,46313.59,23137.06
2020-08-25,1273.62,2549.17,0.0,424.54,44745.53,22355.82
2020-08-26,1162.42,2326.21,0.0,387.46,41760.81,20868.11
2020-08-27,1315.28,2631.82,0.0,438.42,43820.46,21899.74
2020-08-28,1155.93,2313.13,0.0,385.31,40361.05,20169.44
2020-08-29,1326.48,2654.3,0.0,442.16,45369.02,22673.06
2020-08-30,1177.46,2356.3,0.0,392.48,40776.93,20376.52
2020-08-31,1326.48,2654.15,0.0,442.16,45546.02,22762.8
2020-09-01,1217.95,2437.03,0.0,405.98,41114.3,20547.62
2020-09-02,1171.43,2344.56,0.0,390.47,37501.46,18737.14
2020-09-03,1205.03,2411.48,0.0,401.67,32408.74,16194.83
2020-09-04,1230.87,2463.03,0.0,410.29,34593.3,17287.59
2020-09-05,1230.01,2461.22,0.0,410.0,32728.77,16356.41
2020-09-06,1248.96,2499.13,0.0,416.32,34157.62,17070.54
2020-09-07,1248.96,2499.15,0.0,416.32,34064.44,17023.84
2020-09-08,1194.69,2390.33,0.0,398.23,31691.22,15839.31
2020-09-09,1255.85,2512.87,0.0,418.61,34469.72,17226.83
2020-09-10,1329.92,2660.83,0.0,443.3,38103.95,19044.88
2020-09-11,1100.8,2203.05,0.0,366.93,32207.51,16093.15
2020-09-12,1266.18,2533.56,0.0,422.06,37407.83,18695.06
2020-09-13,1174.88,2350.81,0.0,391.62,33459.58,16722.32
2020-09-14,1267.04,2535.23,0.0,422.34,35468.9,17726.4
2020-09-15,1267.04,2535.23,0.0,422.34,34730.27,17357.26
2020-09-16,1294.54,2590.48,0.0,431.5,36271.89,18126.14
2020-09-17,1130.84,2262.77,0.0,376.94,31025.25,15505.15
2020-09-18,1297.99,2597.13,0.0,432.66,32683.68,16334.6
2020-09-19,1158.13,2317.38,0.0,386.04,30348.47,15166.9
2020-09-20,1249.38,2500.02,0.0,416.46,31574.73,15779.41
2020-09-21,1225.5,2453.63,0.0,408.5,27849.47,13909.81
2020-09-22,1256.2,2513.44,0.0,418.73,28650.12,14319.13
2020-09-23,1173.48,2348.22,0.0,391.16,26054.97,13020.49
2020-09-24,1099.28,2199.83,0.0,366.42,25726.92,12856.03
2020-09-25,1313.34,2628.17,0.0,437.78,31895.45,15938.68
2020-09-26,1272.41,2546.04,0.0,424.13,30720.48,15352.88
2020-09-27,1160.69,2322.64,0.0,386.89,27714.84,13849.9
2020-09-28,1245.97,2493.4,0.0,415.32,29550.5,14766.6
2020-09-29,1157.28,2315.49,0.0,385.76,27575.65,13782.29
2020-09-30,1312.49,2626.46,0.0,437.49,30728.53,15355.61
2020-10-01,1224.65,2450.72,0.0,408.21,28956.11,14469.67
2020-10-02,1129.99,2260.89,0.0,376.66,25751.71,12870.67
2020-10-03,1265.59,2532.36,0.0,421.86,29408.37,14697.33
2020-10-04,1146.19,2293.69,0.0,382.06,26045.65,13015.39
2020-10-05,1236.59,2474.36,0.0,412.19,28349.81,14168.14
2020-10-06,1339.78,2680.7,0.0,446.59,30021.54,15004.39
2020-10-07,1128.75,2258.42,0.0,376.23,25543.6,12766.6
2020-10-08,1222.66,2446.42,0.0,407.55,28414.36,14200.79
2020-10-09,1210.84,2423.14,0.0,403.61,29874.71,14928.35
2020-10-10,1230.26,2461.79,0.0,410.08,30384.61,15184.47
2020-10-11,1265.72,2532.62,0.0,421.9,31088.55,15537.03
2020-10-12,1014.1,2029.07,0.0,338.03,24808.11,12398.74
2020-10-13,1245.46,2491.97,0.0,415.15,29949.13,14968.26
2020-10-14,1247.14,2495.39,0.0,415.71,29111.25,14549.15
2020-10-15,1294.43,2590.04,0.0,431.47,29627.77,14807.14
2020-10-16,1209.15,2419.72,0.0,403.05,29672.27,14827.43
2020-10-17,1096.0,2193.58,0.0,365.33,27164.41,13572.42
2020-10-18,1168.62,2338.74,0.0,389.54,28310.42,14146.13
2020-10-19,1181.28,2364.07,0.0,393.76,28926.32,14453.92
2020-10-20,1298.65,2598.76,0.0,432.88,30687.41,15335.09
2020-10-21,1297.81,2597.09,0.0,432.6,32535.66,16258.62
2020-10-22,1115.42,2231.99,0.0,371.8,29611.57,14798.16
2020-10-23,1156.8,2317.76,0.0,385.6,29089.99,14518.89
2020-10-24,1276.7,2554.5,0.0,425.56,32261.29,16123.7
2020-10-25,969.34,1939.75,0.0,323.11,24460.57,12223.54
2020-10-26,1020.01,2041.01,0.0,340.0,25060.15,12524.0
2020-10-27,1159.33,2319.86,0.0,386.44,28354.65,14169.99
2020-10-28,1294.43,2590.05,0.0,431.47,30936.97,15461.38
2020-10-29,1206.76,2414.76,0.0,402.24,28890.14,14437.65
2020-10-30,1074.28,2149.77,0.0,358.09,25565.55,12775.58
2020-10-31,1274.92,2551.96,0.0,424.97,31491.1,15732.47
2020-11-01,1553.32,3108.04,0.0,517.77,38491.23,19236.95
2020-11-02,1177.95,2357.89,0.0,392.65,27836.32,13906.41
2020-11-03,1196.34,2394.65,0.0,398.78,29463.22,14719.49
2020-11-04,1218.08,2437.84,0.0,406.02,31705.61,15841.88
2020-11-05,1160.39,2322.29,0.0,386.79,32719.62,16349.17
2020-11-06,1288.3,2578.05,0.0,429.43,38470.16,19224.26
2020-11-07,1009.91,2021.22,0.0,336.63,31501.5,15739.84
2020-11-08,1157.88,2317.3,0.0,385.96,39338.94,19656.4
2020-11-09,1243.99,2489.02,0.0,414.66,40889.29,20436.1
2020-11-10,1177.95,2357.43,0.0,392.65,36539.11,18257.7
2020-11-11,1243.99,2489.41,0.0,414.66,39283.49,19630.46
2020-11-12,1194.67,2390.48,0.0,398.22,40542.05,20261.36
2020-11-13,1221.42,2444.64,0.0,407.14,48094.44,24029.52
2020-11-14,1215.57,2432.38,0.0,405.19,45279.29,22628.1
2020-11-15,1056.72,2114.84,0.0,352.24,41024.95,20498.89
2020-11-16,1223.09,2447.63,0.0,407.69,45184.45,22578.84
2020-11-17,1187.98,2377.79,0.0,395.99,44558.8,22262.26
2020-11-18,1283.29,2568.52,0.0,427.76,50104.68,25033.42
2020-11-19,1145.23,2294.86,0.0,381.72,46675.46,23292.98
2020-11-20,1171.25,2344.61,0.0,390.41,53940.66,26946.06
2020-11-21,1154.7,2311.1,0.0,384.9,56356.65,28157.6
2020-11-22,1143.11,2287.73,0.0,381.03,50260.02,25113.42
2020-11-23,1211.81,2424.66,0.0,403.93,51909.81,25943.77
2020-11-24,1171.25,2343.35,0.0,390.41,52716.18,26348.53
2020-11-25,1190.29,2381.84,0.0,396.76,49520.46,24747.13
2020-11-26,1087.65,2176.3,0.0,362.55,45014.56,22496.94
2020-11-27,1284.65,2570.38,0.0,428.21,55665.63,27821.12
2020-11-28,1157.18,2316.34,0.0,385.72,50335.63,25146.3
2020-11-29,1047.92,2097.41,0.0,349.3,49458.45,24710.71
2020-11-30,1211.81,2425.56,0.0,403.93,59872.58,29912.35
2020-12-01,1185.32,2372.5,0.0,395.1,59616.35,29784.81
2020-12-02,1261.47,2524.58,0.0,420.49,65383.77,32670.65
2020-12-03,1004.87,2013.35,0.0,334.95,62966.38,31426.74
2020-12-04,1226.71,2454.87,0.0,408.9,63659.72,31811.06
2020-12-05,1217.6,2436.47,0.0,405.86,67402.38,33683.62
2020-12-06,1228.36,2458.02,0.0,409.45,66466.21,33215.53
2020-12-07,1124.07,2249.69,0.0,374.69,60671.72,30314.96
2020-12-08,1143.93,2289.91,0.0,381.31,58777.61,29362.5
2020-12-09,1210.15,2422.77,0.0,403.38,63833.46,31884.19
2020-12-10,1158.01,2318.64,0.0,386.0,62696.92,31313.04
2020-12-11,1056.49,2114.13,0.0,352.15,52551.6,26261.51
2020-12-12,1359.62,2721.25,0.0,453.2,72720.02,36333.15
2020-12-13,1181.78,2364.94,0.0,393.92,63069.19,31516.19
2020-12-14,1072.78,2146.7,0.0,357.59,59786.4,29877.32
2020-12-15,1158.83,2319.89,0.0,386.27,63642.5,31790.66
2020-12-16,1172.77,2347.26,0.0,390.92,72408.99,36177.97
2020-12-17,1217.02,2435.75,0.0,405.67,75590.51,37768.72
2020-12-18,1024.43,2051.99,0.0,341.47,73253.0,36570.63
2020-12-19,1269.47,2540.93,0.0,423.15,86544.92,43238.57
2020-12-20,1109.66,2220.68,0.0,369.88,76296.88,38125.08
2020-12-21,1232.59,2466.58,0.0,410.86,82570.77,41261.95
2020-12-22,1130.15,2261.71,0.0,376.71,78535.91,39243.47
2020-12-23,1273.57,2548.63,0.0,424.52,82745.23,41348.43
2020-12-24,1075.24,2151.87,0.0,358.41,76898.31,38424.32
2020-12-25,1099.01,2199.75,0.0,366.33,80209.24,40073.08
2020-12-26,1224.4,2450.75,0.0,408.13,91481.47,45704.34
2020-12-27,1094.91,2191.25,0.0,364.97,86343.68,43143.67
2020-12-28,1232.59,2466.84,0.0,410.86,98452.19,49192.97
2020-12-29,908.87,1818.98,0.0,302.95,69440.88,34696.77
2020-12-30,1198.17,2398.03,0.0,399.39,95356.4,47644.6
2020-12-31,1275.21,2552.7,0.0,425.07,104088.97,51998.0
2021-01-01,980.0,1961.29,0.0,326.65,80594.79,40270.89
2021-01-02,1169.27,2340.72,0.0,389.75,107105.51,53502.88
2021-01-03,1196.86,2395.68,0.0,398.95,117210.14,58557.12
2021-01-04,1118.96,2239.48,0.0,372.98,107672.51,53798.75
2021-01-05,1118.96,2239.26,0.0,372.98,106149.8,53043.14
2021-01-06,1141.68,2285.7,0.0,380.56,126154.25,63012.55
2021-01-07,1212.27,2426.58,0.0,404.09,142082.57,70981.56
2021-01-08,1185.5,2373.69,0.0,395.16,151623.44,75725.81
2021-01-09,1285.3,2572.53,0.0,428.43,155267.56,77575.54
2021-01-10,1084.88,2171.13,0.0,361.62,121734.58,60828.88
2021-01-11,1109.22,2220.83,0.0,369.74,117347.61,58610.66
2021-01-12,1275.57,2553.82,0.0,425.19,123297.67,61584.14
2021-01-13,1058.1,2117.77,0.0,352.7,116657.2,58285.36
2021-01-14,1087.31,2176.47,0.0,362.43,127644.66,63768.08
2021-01-15,1264.21,2530.43,0.0,421.4,146132.28,73008.1
2021-01-16,1058.91,2119.79,0.0,352.97,121153.37,60520.39
2021-01-17,1110.03,2221.36,0.0,370.01,126479.11,63202.55
2021-01-18,1237.43,2476.22,0.0,412.47,137181.25,68552.95
2021-01-19,1158.72,2318.49,0.0,386.24,131666.4,65803.38
2021-01-20,1154.66,2310.65,0.0,384.88,133603.31,66763.2
2021-01-21,942.88,1886.46,0.0,314.29,92739.66,46352.63
2021-01-22,1169.27,2339.52,0.0,389.75,122039.29,60994.08
2021-01-23,1101.7,2204.49,0.0,367.22,111330.92,55637.94
2021-01-24,1404.34,2810.1,0.0,468.11,140297.74,70113.42
2021-01-25,971.3,1944.8,0.0,323.76,113365.02,56618.39
2021-01-26,1092.62,2186.93,0.0,364.2,126009.73,62956.18
2021-01-27,1164.92,2331.93,0.0,388.3,140532.26,70203.16
2021-01-28,1292.66,2587.74,0.0,430.88,152539.74,76198.54
2021-01-29,1093.42,2189.4,0.0,364.47,146435.61,73132.19
2021-01-30,1187.42,2376.77,0.0,395.8,148563.3,74221.33
2021-01-31,1045.22,2092.14,0.0,348.4,138619.56,69253.46
2021-02-01,1017.1,2035.56,0.0,339.03,136383.64,68146.26
2021-02-02,1158.5,2317.82,0.0,386.16,156863.3,78403.9
2021-02-03,1179.38,2359.78,0.0,393.12,189418.09,94668.11
2021-02-04,1031.56,2064.96,0.0,343.85,159041.2,79449.74
2021-02-05,1203.49,2408.91,0.0,401.16,185550.53,92700.93
2021-02-06,1236.43,2474.93,0.0,412.14,217717.88,108767.89
2021-02-07,1053.25,2107.74,0.0,351.08,172133.6,86016.17
2021-02-08,1066.91,2135.55,0.0,355.63,209363.95,104597.17
2021-02-09,1029.95,2061.75,0.0,343.31,203483.94,101650.68
2021-02-10,1118.33,2238.69,0.0,372.77,232865.51,116327.18
2021-02-11,1199.47,2401.55,0.0,399.82,255906.67,127814.28
2021-02-12,1093.42,2188.42,0.0,364.47,236336.78,118083.08
2021-02-13,1155.58,2313.47,0.0,385.18,263468.93,131602.93
2021-02-14,999.87,2001.57,0.0,333.29,228342.53,114066.88
2021-02-15,1077.03,2155.65,0.0,359.01,249794.69,124805.22
2021-02-16,1154.18,2310.68,0.0,384.72,308580.03,154135.1
2021-02-17,1302.93,2608.65,0.0,434.31,370330.4,184967.16
2021-02-18,1091.34,2185.47,0.0,363.78,304032.12,151822.0
2021-02-19,1061.12,2125.21,0.0,353.7,306615.7,153093.6
2021-02-20,1097.71,2199.15,0.0,365.9,328125.06,163784.26
2021-02-21,1094.53,2192.13,0.0,364.84,356674.12,178087.3
2021-02-22,1177.25,2358.52,0.0,392.41,368568.62,183970.2
2021-02-23,1195.55,2393.88,0.0,398.51,335541.95,167576.14
2021-02-24,1025.32,2051.58,0.0,341.77,295980.52,147922.45
2021-02-25,1071.46,2146.71,0.0,357.15,309079.96,154267.14
2021-02-26,1189.98,2381.94,0.0,396.66,300813.41,150281.68
2021-02-27,1093.73,2190.0,0.0,364.57,296220.14,147938.29
2021-02-28,1157.37,2317.27,0.0,385.79,312571.48,156115.11
2021-03-01,914.76,1831.47,0.0,304.92,271475.81,135593.38
2021-03-02,966.46,1935.03,0.0,322.15,278044.94,138870.88
2021-03-03,1228.16,2458.24,0.0,409.38,366910.02,183311.72
2021-03-04,1469.98,2941.46,0.0,489.99,423523.71,211653.87
2021-03-05,993.5,1988.64,0.0,331.16,291482.85,145621.23
2021-03-06,930.11,1861.91,0.0,310.02,283854.18,141798.27
2021-03-07,1169.53,2340.95,0.0,389.84,359041.22,179375.67
2021-03-08,1079.75,2161.22,0.0,359.91,329702.42,164720.01
2021-03-09,1143.54,2289.26,0.0,381.18,374349.11,186996.31
2021-03-10,1147.48,2298.02,0.0,382.49,389032.48,194257.23
2021-03-11,1003.36,2009.65,0.0,334.45,355962.26,177721.64
2021-03-12,1190.01,2383.26,0.0,396.67,408543.17,203993.88
2021-03-13,1219.94,2442.86,0.0,406.64,439590.84,219527.29
2021-03-14,1222.3,2446.66,0.0,407.43,438270.27,218950.63
2021-03-15,996.27,1994.1,0.0,332.09,336728.64,168232.61
2021-03-16,1151.42,2304.45,0.0,383.8,387673.14,193701.15
2021-03-17,974.22,1949.81,0.0,324.74,325405.44,162588.4
2021-03-18,1028.56,2058.55,0.0,342.85,340308.55,170036.07
2021-03-19,1275.86,2553.26,0.0,425.28,413561.36,206655.96
2021-03-20,1207.34,2416.59,0.0,402.44,400966.11,200324.6
2021-03-21,1020.68,2042.8,0.0,340.22,339393.45,169577.1
2021-03-22,1102.59,2207.03,0.0,367.53,340315.39,170015.07
2021-03-23,1096.29,2194.22,0.0,365.43,340151.84,169948.8
2021-03-24,1132.52,2267.44,0.0,377.5,335799.12,167721.85
2021-03-25,1152.99,2307.81,0.0,384.33,339035.88,169383.52
2021-03-26,1078.18,2158.58,0.0,359.39,337945.24,168798.84
2021-03-27,1072.66,2147.2,0.0,357.55,355717.64,177703.09
2021-03-28,1109.24,2219.96,0.0,369.73,369397.18,184575.46
2021-03-29,1151.72,2305.46,0.0,383.9,397093.83,198372.95
2021-03-30,966.91,1935.89,0.0,322.3,349882.24,174754.06
2021-03-31,1189.92,2382.68,0.0,396.64,428617.33,214053.22
2021-04-01,1136.12,2274.52,0.0,378.7,413050.83,206318.39
2021-04-02,1082.32,2166.9,0.0,360.77,396168.6,197877.71
2021-04-03,1103.37,2208.73,0.0,367.79,392559.19,196102.75
2021-04-04,1080.76,2162.89,0.0,360.25,403513.7,201629.05
2021-04-05,1016.04,2034.2,0.0,338.68,391352.19,195472.16
2021-04-06,1161.85,2325.45,0.0,387.28,440590.76,220129.6
2021-04-07,1186.81,2375.08,0.0,395.6,431847.17,215790.85
2021-04-08,1067.5,2136.51,0.0,355.83,404033.73,201874.09
2021-04-09,1057.36,2116.44,0.0,352.45,403637.43,201654.7
2021-04-10,1018.38,2038.57,0.0,339.46,396160.99,197904.63
2021-04-11,1186.03,2374.37,0.0,395.34,467040.76,233293.19
2021-04-12,1135.34,2274.27,0.0,378.44,434312.41,216813.42
2021-04-13,1053.47,2109.29,0.0,351.15,425958.18,212741.8
2021-04-14,1117.41,2236.48,0.0,372.47,462785.33,231220.92
2021-04-15,1076.08,2153.67,0.0,358.69,446671.11,223178.97
2021-04-16,863.98,1729.37,0.0,287.99,425609.56,212631.28
2021-04-17,1103.37,2207.84,0.0,367.79,514174.58,256959.2
2021-04-18,1179.2,2359.61,0.0,393.05,530808.61,265268.2
2021-04-19,1138.0,2277.69,0.0,379.33,492358.01,245996.35
2021-04-20,785.94,1573.46,0.0,261.98,339124.78,169392.12
2021-04-21,1064.65,2131.2,0.0,354.88,442490.17,221047.84
2021-04-22,1436.01,2874.36,0.0,478.67,552086.73,275818.64
2021-04-23,1075.46,2152.98,0.0,358.48,397414.76,198517.25
2021-04-24,1094.76,2191.83,0.0,364.92,408026.83,203798.4
2021-04-25,1150.35,2303.13,0.0,383.45,427649.0,213598.9
2021-04-26,931.86,1866.0,0.0,310.62,384588.66,192059.37
2021-04-27,1072.37,2146.26,0.0,357.45,457936.65,228806.17
2021-04-28,1087.04,2176.48,0.0,362.34,452949.47,226225.0
2021-04-29,1114.06,2229.9,0.0,371.35,465949.79,232788.92
2021-04-30,1186.64,2375.16,0.0,395.54,490203.56,244907.78
2021-05-01,1047.67,2097.27,0.0,349.22,440009.53,219802.3
2021-05-02,1024.51,2050.77,0.0,341.5,420491.49,210066.33
2021-05-03,1156.53,2315.24,0.0,385.51,470284.26,234920.73
2021-05-04,1155.75,2313.0,0.0,385.25,438555.06,219135.33
2021-05-05,1097.08,2195.76,0.0,365.69,434591.31,217137.32
2021-05-06,1063.88,2129.79,0.0,354.62,417642.22,208622.07
2021-05-07,1035.31,2072.61,0.0,345.1,417957.26,208777.98
2021-05-08,1092.45,2186.52,347.42,29.33,453718.26,226691.05
2021-05-09,929.98,1861.73,324.13,0.0,407175.27,203394.08
2021-05-10,1058.7,2119.22,365.64,0.0,444792.36,222205.19
2021-05-11,1034.24,2069.94,361.81,0.0,456374.36,228026.23
2021-05-12,1019.71,2041.28,355.44,0.0,411197.69,205411.51
2021-05-13,1051.05,2103.67,368.18,0.0,411267.99,205480.53
2021-05-14,1095.39,2193.22,380.92,0.0,440444.81,219977.4
2021-05-15,1036.53,2075.07,356.72,0.0,385626.24,192626.35
2021-05-16,976.91,1956.19,335.06,0.0,354787.19,177178.68
2021-05-17,1018.18,2038.44,347.8,0.0,344375.2,172011.9
2021-05-18,1203.93,2410.81,415.32,0.0,433203.31,216336.61
2021-05-19,1022.01,2046.46,352.9,0.0,262368.02,131027.6
2021-05-20,1037.29,2076.51,354.17,0.0,300716.04,150218.27
2021-05-21,1074.75,2151.77,366.91,0.0,274413.38,137061.94
2021-05-22,1073.22,2147.88,369.46,0.0,262045.59,130934.95
2021-05-23,1102.27,2207.64,378.38,0.0,231869.08,115771.74
2021-05-24,1189.41,2381.33,411.5,0.0,312743.79,156207.07
2021-05-25,1060.23,2123.35,363.09,0.0,295314.42,147456.24
2021-05-26,962.38,1927.31,329.96,0.0,278804.78,139217.95
2021-05-27,1106.09,2214.16,377.1,0.0,334904.78,167302.65
2021-05-28,1201.64,2405.78,414.05,0.0,347975.94,173807.17
2021-05-29,941.74,1885.07,318.5,0.0,259700.46,129740.7
2021-05-30,1163.42,2328.43,393.66,0.0,360099.67,179926.88
2021-05-31,1101.85,2205.98,371.82,0.0,375432.99,187522.48
2021-06-01,832.52,1667.01,282.55,0.0,269902.79,134791.92
2021-06-02,1067.89,2137.62,362.02,0.0,340008.12,169857.73
2021-06-03,1140.55,2282.59,387.24,0.0,363563.09,181662.89
2021-06-04,1042.16,2085.72,355.71,0.0,296758.0,148279.4
2021-06-05,952.85,1906.92,324.17,0.0,262610.59,131221.29
2021-06-06,1284.35,2570.54,437.7,0.0,372940.91,186336.98
2021-06-07,1129.95,2261.8,387.24,0.0,299973.56,149860.79
2021-06-08,1091.35,2184.51,372.11,0.0,283202.34,141483.85
2021-06-09,795.43,1592.44,269.93,0.0,223287.01,111532.73
2021-06-10,778.78,1559.17,264.89,0.0,213816.9,106798.06
2021-06-11,1268.45,2538.96,432.65,0.0,352659.59,176186.73
2021-06-12,1112.55,2227.51,377.15,0.0,294477.49,147079.44
2021-06-13,1073.95,2149.77,367.06,0.0,297040.28,148390.95
2021-06-14,1086.81,2175.42,372.11,0.0,300927.8,150339.4
2021-06-15,866.57,1734.81,293.9,0.0,243941.6,121853.39
2021-06-16,1089.84,2181.23,372.11,0.0,284852.38,142324.98
2021-06-17,1240.45,2482.95,420.04,0.0,318489.25,159113.15
2021-06-18,1011.13,2025.07,344.36,0.0,234128.83,116901.98
2021-06-19,584.27,1170.83,200.56,0.0,143863.08,71790.85
2021-06-20,1028.54,2059.15,351.92,0.0,257363.5,128552.39
2021-06-21,1004.32,2010.45,344.36,0.0,210231.34,105021.04
2021-06-22,1017.72,2037.02,347.49,0.0,206529.09,103184.45
2021-06-23,926.93,1855.76,314.72,0.0,208024.25,103905.63
2021-06-24,1090.29,2182.37,373.42,0.0,232788.17,116298.62
2021-06-25,1061.82,2125.94,363.43,0.0,235848.42,117796.63
2021-06-26,1023.6,2049.87,350.94,0.0,233824.32,116759.88
2021-06-27,1081.3,2165.69,368.42,0.0,266572.68,133096.17
2021-06-28,1135.25,2272.92,384.66,0.0,298211.99,148947.24
2021-06-29,1022.1,2046.56,349.69,0.0,296009.7,147834.18
2021-06-30,928.43,1859.38,315.97,0.0,267616.26,133626.78
2021-07-01,1402.77,2807.73,477.08,0.0,378877.11,189290.79
2021-07-02,977.89,1958.0,334.7,0.0,273618.32,136654.04
2021-07-03,1024.35,2050.98,354.68,0.0,299060.59,149364.07
2021-07-04,1109.77,2221.52,385.91,0.0,308169.26,153947.3
2021-07-05,1018.35,2039.18,359.68,0.0,282739.13,141197.63
2021-07-06,940.42,1883.62,324.71,0.0,263729.79,131670.28
2021-07-07,1164.48,2331.9,395.9,0.0,318625.92,159112.1
2021-07-08,1044.58,2091.32,355.93,0.0,253625.65,126681.85
2021-07-09,1142.0,2285.74,388.41,0.0,301420.67,150595.61
2021-07-10,1289.62,2582.14,439.61,0.0,345113.17,172362.79
2021-07-11,980.89,1964.27,333.45,0.0,263120.82,131393.64
2021-07-12,1041.58,2085.37,358.43,0.0,266340.58,133029.16
2021-07-13,1106.19,2214.2,378.65,0.0,274417.28,137095.86
2021-07-14,925.18,1852.65,315.31,0.0,213285.3,106510.83
2021-07-15,1136.62,2275.95,388.27,0.0,255798.18,127746.8
2021-07-16,960.79,1923.9,327.68,0.0,218073.46,108905.25
2021-07-17,809.44,1620.82,274.51,0.0,188636.45,94205.33
2021-07-18,1083.95,2170.05,370.96,0.0,250216.53,124984.31
2021-07-19,1167.78,2338.01,396.92,0.0,238653.76,119201.84
2021-07-20,1116.59,2235.6,380.85,0.0,225054.15,112405.27
